account_id,client_id,account_type,balance,creation_date,currency
V747808,1098,brokerage,9087.03,2015-10-21,CHF
T533533,1099,brokerage,63693.27,2015-02-18,CHF
R930985,1099,brokerage,56726.0,1980-07-21,CHF
T727900,1099,savings,10742.13,1983-05-01,CHF
H512697,1100,checking,61161.32,2003-08-02,CHF
Q246481,1100,checking,59889.77,2001-09-14,CHF
P357394,1100,brokerage,33726.23,2022-07-19,CHF
H455474,1101,checking,26728.56,2020-05-17,CHF
D168241,1101,brokerage,69793.48,2009-02-19,CHF
U268753,1102,savings,35441.25,2012-03-15,CHF
N586356,1102,checking,10301.22,2012-10-01,CHF
O571407,1102,savings,10704.32,2017-11-30,CHF
C434613,1103,checking,93599.38,2006-04-13,CHF
C838565,1104,brokerage,22076.37,2009-12-22,CHF
A407416,1104,checking,85441.99,1998-06-25,CHF
N839710,1105,savings,20046.63,2005-04-26,CHF
K955759,1106,brokerage,32685.13,2014-07-01,CHF
N538216,1106,savings,25484.01,2003-04-14,CHF
Z466107,1107,savings,22210.58,2023-10-08,CHF
K141730,1108,savings,8710.68,2010-04-24,CHF
Z988999,1108,savings,47935.15,2011-04-02,CHF
B517087,1108,checking,8553.6,2006-09-25,CHF
V557168,1109,checking,1076.78,2021-03-02,CHF
T264358,1109,checking,95674.12,2021-07-31,CHF
T799845,1109,brokerage,47299.7,2018-09-27,CHF
Z179709,1110,checking,53190.88,2020-03-05,CHF
M372586,1110,brokerage,29825.85,2018-03-19,CHF
U237912,1110,checking,49047.46,2017-08-04,CHF
D351973,1111,checking,90067.22,2019-05-08,CHF
A588189,1111,savings,20876.64,2016-08-06,CHF
U710797,1111,brokerage,55633.14,2021-10-24,CHF
Q322911,1112,checking,29835.26,2009-10-02,CHF
N136365,1112,brokerage,72799.73,2017-02-22,CHF
U962016,1113,brokerage,80818.16,2005-03-03,CHF
V670428,1113,brokerage,32100.37,1982-09-29,CHF
V920855,1113,brokerage,95610.7,2022-04-24,CHF
E210972,1114,brokerage,24986.98,2011-12-21,CHF
J133632,1114,checking,66880.28,1970-01-25,CHF
N291329,1115,brokerage,94567.48,2012-11-14,CHF
P753180,1116,checking,47524.7,2010-01-27,CHF
Q965703,1116,savings,2192.82,1983-05-19,CHF
D969313,1117,savings,7855.49,2024-11-19,CHF
C168452,1118,brokerage,78720.51,2001-02-14,CHF
H191227,1118,savings,78516.56,1996-12-14,CHF
Q233909,1119,checking,78575.38,2018-09-20,CHF
X463223,1120,savings,30518.11,2022-08-30,CHF
D260377,1121,checking,40988.72,1994-03-27,CHF
Y650610,1121,savings,30702.52,1987-01-30,CHF
A456973,1122,brokerage,35531.68,2000-05-20,CHF
H562479,1123,savings,54640.65,2006-04-19,CHF
C681493,1123,brokerage,82769.4,2014-12-02,CHF
R708917,1124,savings,10066.23,2003-08-14,CHF
N169313,1124,brokerage,46901.16,2013-08-14,CHF
V414277,1124,checking,48907.11,1977-12-18,CHF
A274046,1125,checking,5038.83,2011-09-12,CHF
F219569,1125,savings,25557.93,2018-03-22,CHF
J875075,1126,brokerage,93607.13,2024-06-04,CHF
B414989,1127,savings,30122.33,2012-07-11,CHF
B276956,1127,savings,42520.46,2022-12-02,CHF
G452264,1127,savings,98155.09,2007-08-21,CHF
T384837,1128,savings,20906.69,2008-03-14,CHF
K461535,1128,brokerage,26211.79,2018-11-18,CHF
Q662303,1128,savings,21741.92,2008-08-21,CHF
B641933,1129,brokerage,18764.96,2000-09-07,CHF
Q674874,1129,savings,89743.31,2013-09-30,CHF
T735393,1129,brokerage,13372.76,2010-08-04,CHF
Y869735,1130,brokerage,92998.5,1993-01-13,CHF
Z840762,1131,brokerage,91552.21,2001-04-06,CHF
P547271,1132,brokerage,68463.74,2024-12-02,CHF
D363095,1132,savings,89003.44,2001-01-26,CHF
U987368,1133,brokerage,52186.09,2013-05-08,CHF
O399709,1133,brokerage,89537.51,2018-01-15,CHF
B639645,1134,savings,96111.22,1999-08-08,CHF
T651553,1134,checking,64378.38,1990-01-09,CHF
J742689,1135,savings,89799.51,2002-03-17,CHF
I503529,1135,savings,33981.41,1983-07-06,CHF
N854171,1135,brokerage,70663.11,1990-01-26,CHF
R302604,1136,checking,58215.37,1994-04-17,CHF
Q971838,1137,brokerage,50234.67,1985-07-18,CHF
I115568,1137,savings,64849.47,1984-07-16,CHF
A900513,1137,checking,68165.52,2007-11-09,CHF
T232004,1138,brokerage,71873.17,1989-10-10,CHF
V439120,1138,brokerage,56747.98,2011-01-07,CHF
W155557,1139,brokerage,80956.82,2005-05-22,CHF
H239386,1139,checking,25344.78,2023-09-23,CHF
J849249,1139,brokerage,10373.46,2008-06-27,CHF
M512748,1140,savings,73048.4,2022-10-19,CHF
N330929,1140,savings,75412.16,2019-07-28,CHF
J103418,1140,checking,17929.69,1999-09-12,CHF
R656216,1141,checking,37011.43,2001-11-16,CHF
L694161,1141,checking,75531.55,2001-11-09,CHF
S131043,1141,checking,52755.51,2019-06-16,CHF
Q332989,1142,brokerage,23153.94,2019-07-14,CHF
S299070,1143,savings,42031.78,2009-09-14,CHF
G395893,1144,savings,56132.24,2021-05-02,CHF
I855317,1145,checking,80449.64,2015-07-22,CHF
J687693,1145,savings,57820.74,2023-12-08,CHF
H546132,1146,checking,76009.88,1989-08-18,CHF
I212690,1146,savings,44954.42,1998-09-30,CHF
W125765,1147,savings,30961.09,2024-02-24,CHF
U914413,1148,checking,77319.0,2023-12-19,CHF
C430713,1148,checking,7031.6,2024-04-25,CHF
C758929,1148,brokerage,53488.74,2024-04-01,CHF
K341623,1149,savings,85106.86,2009-04-12,CHF
P817688,1150,checking,36379.39,1987-06-30,CHF
Y864789,1151,savings,92865.63,1983-12-01,CHF
K184253,1151,savings,80105.93,2002-03-20,CHF
G145455,1152,brokerage,62853.81,2008-03-17,CHF
S438313,1152,brokerage,8231.24,1999-10-29,CHF
X400124,1152,brokerage,92136.91,2020-11-09,CHF
E161007,1153,checking,59302.35,2017-06-21,CHF
H333557,1154,brokerage,8408.29,2019-05-09,CHF
B392050,1154,checking,84550.24,2000-08-05,CHF
C239457,1154,brokerage,85721.97,2019-04-07,CHF
C757966,1155,savings,29643.62,2017-12-15,CHF
J669444,1156,checking,54320.87,2019-01-27,CHF
E818508,1156,brokerage,73807.84,2003-06-14,CHF
F648666,1156,savings,49458.49,2024-03-01,CHF
K274179,1157,checking,82242.43,2018-06-12,CHF
M467547,1157,brokerage,97865.54,2021-07-29,CHF
C195396,1157,checking,50953.66,2024-09-03,CHF
E607043,1158,checking,16204.02,2013-05-30,CHF
O988961,1158,savings,94879.49,2024-02-22,CHF
S467391,1159,checking,65353.8,2022-02-10,CHF
M143816,1159,checking,13156.71,2022-05-16,CHF
G436387,1160,brokerage,78388.56,2021-02-17,CHF
N540970,1160,brokerage,17916.55,2019-03-15,CHF
H916009,1160,savings,6986.22,2018-08-25,CHF
C401949,1161,savings,92920.12,1996-12-02,CHF
G669087,1161,checking,87366.72,2015-12-29,CHF
W283542,1162,checking,21631.93,2024-12-25,CHF
L126279,1162,savings,9246.68,2024-12-25,CHF
Q705301,1163,brokerage,54865.33,1997-05-02,CHF
A252731,1163,brokerage,77453.51,2009-03-08,CHF
X285435,1164,savings,93256.08,2014-01-13,CHF
E894148,1164,brokerage,78546.34,1963-12-07,CHF
J656405,1164,checking,66350.85,1967-07-17,CHF
M967882,1165,savings,25100.68,2020-10-19,CHF
P618346,1166,savings,62451.55,2021-04-11,CHF
K823381,1166,brokerage,39921.97,2009-04-08,CHF
H936738,1166,savings,72105.41,2021-06-20,CHF
F139105,1167,brokerage,94621.36,2023-01-06,CHF
S675621,1167,checking,66511.24,2021-01-07,CHF
L343819,1167,savings,77029.62,2019-03-27,CHF
K274157,1168,checking,19485.14,2015-04-02,CHF
W769056,1169,checking,78226.9,2008-07-02,CHF
O146827,1169,savings,65595.75,2018-12-17,CHF
M912704,1169,savings,48236.76,2018-10-28,CHF
S725160,1170,brokerage,13258.47,2024-09-22,CHF
Z143105,1170,savings,95312.69,2024-08-04,CHF
Z375861,1170,savings,88881.61,2024-10-16,CHF
W401272,1171,brokerage,59944.02,2018-11-27,CHF
K810408,1171,brokerage,62375.62,1999-01-25,CHF
P832794,1171,savings,21492.72,2011-07-30,CHF
F403790,1172,savings,60839.71,2014-05-31,CHF
V317381,1172,checking,91862.53,1976-03-05,CHF
N548204,1172,brokerage,47897.52,2020-06-19,CHF
R241829,1173,checking,60813.9,2018-03-15,CHF
E793837,1173,checking,24251.17,1993-05-05,CHF
N626349,1173,savings,34769.99,2000-05-30,CHF
L524863,1174,brokerage,21246.54,2016-03-28,CHF
M771419,1174,savings,23747.92,1996-09-20,CHF
Z559244,1175,brokerage,54145.33,2019-09-25,CHF
M839951,1175,checking,76109.41,2019-06-07,CHF
X603531,1176,checking,70550.57,2016-10-13,CHF
K790577,1176,checking,85148.56,1986-09-04,CHF
A838089,1177,savings,62985.93,2018-11-13,CHF
T274493,1178,savings,91463.87,2024-11-27,CHF
L183325,1179,checking,6491.1,2013-06-10,CHF
M275590,1179,checking,34268.44,1978-03-16,CHF
U493439,1179,savings,59996.84,2016-12-15,CHF
I331844,1180,checking,98422.61,2024-12-18,CHF
I536633,1180,savings,88273.56,2024-11-22,CHF
W939777,1180,checking,84491.57,2024-10-19,CHF
W404243,1181,brokerage,87912.11,1995-10-07,CHF
R669834,1182,brokerage,17876.22,2020-07-12,CHF
T560952,1182,brokerage,8971.69,2009-03-27,CHF
W815464,1183,checking,70914.34,2014-06-06,CHF
H966448,1184,savings,71841.71,2024-12-19,CHF
Z600384,1184,checking,89266.12,2024-07-07,CHF
L693330,1185,checking,20156.54,1975-05-23,CHF
Y720221,1185,brokerage,23870.4,2014-04-22,CHF
V629906,1186,brokerage,18348.0,2012-02-21,CHF
D623450,1186,brokerage,47488.85,2003-12-11,CHF
R534826,1186,brokerage,96974.18,2006-02-17,CHF
S117971,1187,savings,11233.15,2019-05-15,CHF
A785990,1187,brokerage,51094.15,2011-12-10,CHF
O429494,1188,savings,29752.56,2018-02-09,CHF
L760057,1188,savings,21652.55,2017-07-31,CHF
U284099,1189,checking,80985.62,2012-07-28,CHF
E620538,1190,checking,52084.49,2022-08-18,CHF
K242158,1191,brokerage,58402.65,2015-02-12,CHF
H386074,1191,checking,94538.15,1979-09-25,CHF
G341778,1192,checking,11942.66,2001-09-16,CHF
N987693,1192,brokerage,85049.64,1977-01-22,CHF
B345014,1192,savings,25491.67,1972-06-22,CHF
D155401,1193,brokerage,97063.76,2009-06-01,CHF
K694520,1193,checking,14430.14,2022-03-19,CHF
Q886782,1194,savings,71208.08,2024-08-30,CHF
W243493,1194,checking,27527.85,2024-07-11,CHF
M412156,1195,checking,63927.44,1977-04-05,CHF
O139604,1195,savings,84460.23,2024-06-17,CHF
X323594,1195,checking,17591.57,1987-01-15,CHF
H839465,1196,checking,64506.9,1980-07-07,CHF
W557639,1197,checking,41595.46,1986-10-02,CHF
D170215,1197,savings,3815.56,2011-03-30,CHF
K461934,1198,checking,69782.81,2020-08-05,CHF
P676459,1198,brokerage,5914.39,2019-04-13,CHF
C706672,1199,checking,49005.61,2013-03-20,CHF
D427764,1199,savings,99199.54,2007-07-09,CHF
R706147,1200,savings,15626.4,1978-06-03,CHF
U225644,1200,checking,80537.54,2004-09-21,CHF
U122074,1201,brokerage,84891.39,1989-05-28,CHF
J646075,1201,checking,28723.61,1987-10-08,CHF
B242475,1201,brokerage,77285.34,2003-06-12,CHF
Z621632,1202,savings,64952.94,1994-02-07,CHF
T951520,1202,brokerage,98919.26,2010-01-08,CHF
B504379,1202,brokerage,74696.3,2013-08-29,CHF
P168601,1203,checking,24740.36,2021-03-10,CHF
Z390158,1203,savings,11382.65,2024-12-28,CHF
P136806,1204,brokerage,16716.33,2015-08-01,CHF
U776783,1204,brokerage,65048.49,2021-04-15,CHF
P153766,1204,brokerage,48120.41,2017-02-19,CHF
B938091,1205,checking,71746.16,2009-02-06,CHF
L978085,1205,savings,59630.02,2020-12-07,CHF
R778646,1206,savings,93023.55,1974-06-05,CHF
V390792,1206,brokerage,94693.1,1991-03-21,CHF
N158051,1207,brokerage,58786.09,1980-04-18,CHF
U950571,1208,savings,7295.33,2020-04-24,CHF
R875440,1209,savings,15870.8,2023-09-06,CHF
M171060,1209,brokerage,98147.51,2014-07-24,CHF
F374560,1209,savings,61548.59,2012-07-31,CHF
Q805692,1210,savings,71413.02,2007-01-22,CHF
H640714,1210,brokerage,64392.15,2024-11-17,CHF
U193310,1210,checking,11579.9,2016-09-30,CHF
D461735,1211,brokerage,91289.98,2011-02-03,CHF
J583176,1212,brokerage,24770.67,2005-05-09,CHF
B229695,1212,brokerage,34096.04,1988-10-18,CHF
H881658,1212,savings,81388.06,1983-01-13,CHF
M892890,1213,brokerage,44448.79,1969-09-07,CHF
J811954,1214,checking,17042.65,2015-03-18,CHF
O524443,1215,checking,29837.57,2004-02-21,CHF
Q230408,1216,savings,53395.88,2017-01-22,CHF
D801930,1216,savings,83241.85,2024-01-15,CHF
A925799,1217,brokerage,38705.71,2021-09-03,CHF
S485146,1217,savings,14151.27,2023-09-23,CHF
Q280779,1217,savings,6041.02,2023-08-21,CHF
R585645,1218,checking,96106.5,2022-10-05,CHF
G983785,1219,checking,92494.29,2013-10-13,CHF
U431690,1219,savings,58376.47,2018-11-17,CHF
M967333,1219,savings,98670.59,2018-03-29,CHF
U513157,1220,checking,19786.86,2016-05-10,CHF
F560039,1221,savings,45459.38,2007-11-07,CHF
N705924,1221,brokerage,46856.59,2015-04-27,CHF
O624929,1222,brokerage,17371.21,2014-09-29,CHF
Y378806,1223,savings,50627.57,2023-06-04,CHF
E502269,1223,checking,81577.01,2024-02-08,CHF
E367222,1224,savings,16423.72,1996-08-30,CHF
M112861,1224,savings,81918.01,2000-08-18,CHF
U342740,1225,checking,92231.47,2024-09-29,CHF
M459267,1226,checking,6678.09,2020-04-19,CHF
S828935,1227,savings,70814.41,2003-01-02,CHF
O994884,1228,brokerage,90840.25,2023-05-16,CHF
D676822,1229,savings,11426.34,2001-01-17,CHF
Z661780,1229,savings,55137.57,2024-07-19,CHF
W844234,1229,savings,32704.01,1996-09-17,CHF
A116007,1230,brokerage,9180.72,2015-03-23,CHF
X373698,1230,savings,95525.18,2009-01-25,CHF
A319289,1231,brokerage,2826.87,2003-03-28,CHF
R155145,1231,checking,34366.22,2004-09-02,CHF
A890939,1231,savings,29653.28,1988-02-13,CHF
I990055,1232,savings,85306.6,2021-04-10,CHF
G289679,1233,checking,33227.89,2018-08-10,CHF
M139192,1233,brokerage,11650.15,2001-05-26,CHF
E580007,1233,savings,34172.03,2000-01-07,CHF
Z179403,1234,savings,89976.15,2024-12-05,CHF
R234679,1234,checking,66718.12,2024-11-06,CHF
E617029,1235,savings,94761.85,2017-09-13,CHF
T411545,1235,checking,92005.75,1976-09-12,CHF
P655526,1236,brokerage,45007.44,1963-06-19,CHF
T320003,1236,checking,53997.24,2019-03-28,CHF
W424777,1236,brokerage,33824.57,2013-11-30,CHF
U723700,1237,checking,64548.84,1995-01-03,CHF
N375508,1238,brokerage,58607.53,1984-10-14,CHF
V922463,1239,brokerage,48610.35,2018-12-09,CHF
B739548,1239,checking,3163.03,1987-08-03,CHF
B990466,1239,savings,40456.21,1989-10-05,CHF
U549790,1240,checking,63446.85,2016-01-27,CHF
M549912,1241,savings,56138.79,2022-11-08,CHF
Q578686,1242,brokerage,85990.89,1978-03-03,CHF
X271074,1243,checking,50249.12,2006-04-22,CHF
G590756,1244,savings,81161.16,2014-02-07,CHF
A895203,1245,checking,64104.45,2022-12-08,CHF
F608098,1245,brokerage,8143.33,2023-12-30,CHF
R118801,1246,checking,22515.73,2002-04-14,CHF
I483795,1247,savings,40863.77,2011-08-18,CHF
C572852,1247,brokerage,76082.4,2021-02-22,CHF
I927128,1248,savings,56231.64,2018-09-03,CHF
D941552,1248,checking,61907.89,2007-08-21,CHF
F820342,1249,brokerage,45543.27,2018-01-12,CHF
N730436,1249,brokerage,82986.21,2023-05-24,CHF
F993573,1249,brokerage,96611.92,2011-10-08,CHF
H574435,1250,checking,5379.86,2008-03-15,CHF
B713260,1250,savings,29806.32,1990-10-04,CHF
R968944,1251,brokerage,94229.59,1984-11-06,CHF
Z452137,1252,brokerage,37065.75,2010-08-25,CHF
W907137,1252,checking,42903.74,2007-05-18,CHF
G779982,1252,brokerage,39765.91,2013-03-08,CHF
W983048,1253,brokerage,76866.99,1989-09-14,CHF
S760902,1253,savings,88938.82,2018-08-27,CHF
P107282,1253,checking,81599.41,2011-01-07,CHF
E200382,1254,savings,90193.78,2022-08-21,CHF
G244233,1255,savings,76252.3,2000-07-03,CHF
R578855,1255,savings,52951.57,1978-07-06,CHF
A314206,1256,brokerage,10554.26,2024-01-29,CHF
E393332,1256,checking,19817.2,2014-12-08,CHF
A907164,1257,brokerage,94952.69,2024-09-03,CHF
Q270727,1257,savings,78454.13,2024-09-20,CHF
Y834792,1258,brokerage,73005.88,2013-11-10,CHF
I713042,1259,checking,88643.33,2019-09-13,CHF
B699063,1260,checking,68918.88,1977-05-15,CHF
D225923,1260,savings,51150.11,2009-06-22,CHF
E437922,1261,checking,74053.2,2022-12-06,CHF
I648171,1261,brokerage,67888.91,2023-12-28,CHF
C829304,1261,brokerage,96512.11,2024-12-06,CHF
B583129,1262,checking,27442.3,2024-02-14,CHF
W160850,1263,savings,75077.05,2010-07-12,CHF
O306627,1263,savings,50334.35,2011-01-24,CHF
S685231,1263,savings,57124.28,2006-09-24,CHF
T580726,1264,checking,85754.95,2004-12-02,CHF
Q355221,1265,brokerage,25858.7,1985-04-03,CHF
Q425101,1265,brokerage,31158.28,1999-11-01,CHF
G468473,1266,brokerage,20701.47,2023-04-13,CHF
B350460,1266,checking,92216.26,2018-06-21,CHF
O163943,1267,checking,80889.43,2018-02-11,CHF
V747547,1267,checking,87410.38,2008-05-02,CHF
W810268,1268,checking,65956.9,2015-10-26,CHF
X474116,1268,brokerage,5597.37,1968-12-19,CHF
X523637,1269,brokerage,64776.57,2023-09-18,CHF
M864368,1270,checking,23743.15,2011-04-03,CHF
N187292,1271,brokerage,31600.99,2016-04-25,CHF
K213651,1271,brokerage,99291.87,2008-09-19,CHF
Z158669,1271,brokerage,44239.29,2024-06-29,CHF
I117925,1272,savings,13258.9,2023-03-06,CHF
H670963,1273,brokerage,24828.4,1992-11-16,CHF
I482127,1274,checking,16364.75,2024-02-28,CHF
S316831,1274,savings,35667.89,2018-10-28,CHF
T244946,1275,checking,65176.86,2003-06-07,CHF
Q371295,1276,checking,54599.08,2013-04-21,CHF
C134093,1277,checking,65795.56,2010-11-03,CHF
E911645,1278,savings,5333.13,2021-05-01,CHF
X864237,1278,savings,26688.72,2014-02-03,CHF
P340682,1279,brokerage,30898.85,2019-01-12,CHF
C699432,1280,brokerage,99967.03,2006-01-19,CHF
E711499,1280,checking,80253.9,2017-10-29,CHF
U666098,1281,savings,43306.18,2021-10-09,CHF
R558298,1282,checking,73991.73,2020-01-11,CHF
S351445,1282,savings,55224.86,2019-10-18,CHF
N573780,1283,brokerage,75965.26,2010-12-21,CHF
O555747,1283,brokerage,16404.18,1977-02-28,CHF
L264795,1283,savings,94486.12,1996-10-14,CHF
S491183,1284,checking,84332.49,2021-05-23,CHF
K920681,1284,brokerage,46395.26,2020-12-05,CHF
K260216,1285,brokerage,78036.61,2022-01-20,CHF
N433527,1285,brokerage,79766.51,2023-08-11,CHF
U204908,1285,savings,94875.92,2020-03-28,CHF
X376271,1286,savings,45845.73,2008-11-13,CHF
L100992,1286,savings,86087.25,2010-12-22,CHF
L993044,1287,savings,63632.5,2018-07-04,CHF
N588493,1287,savings,1455.51,2007-05-09,CHF
M497648,1287,checking,63788.79,2019-03-06,CHF
L542380,1288,brokerage,5171.17,2020-07-03,CHF
Y770568,1288,savings,27530.08,1992-11-11,CHF
K621531,1289,savings,4423.71,2016-03-12,CHF
F355981,1289,brokerage,41487.96,2013-10-05,CHF
U578736,1289,savings,34069.17,2007-07-09,CHF
V975321,1290,brokerage,69198.26,2005-11-22,CHF
C855747,1290,brokerage,13087.58,1971-10-17,CHF
B456135,1291,brokerage,97496.06,2021-02-10,CHF
D208273,1292,checking,5530.77,2022-10-26,CHF
T465413,1292,savings,35638.32,2021-05-05,CHF
S436355,1292,savings,44518.43,2024-01-30,CHF
D261548,1293,checking,61384.97,2011-02-20,CHF
K520916,1293,savings,37932.86,2021-05-13,CHF
H790731,1294,checking,99587.93,1998-10-18,CHF
R440179,1294,checking,73937.92,2008-06-14,CHF
L897452,1294,checking,42910.86,1998-02-25,CHF
F685955,1295,checking,13392.87,2022-10-10,CHF
J155031,1295,brokerage,6062.96,2013-05-27,CHF
Y200404,1296,checking,72243.58,1973-09-19,CHF
U960976,1297,checking,33894.97,2017-04-11,CHF
H629326,1297,checking,4974.81,2019-09-15,CHF
N422927,1297,checking,48274.71,2017-09-18,CHF
G867509,1298,savings,11074.79,1970-11-29,CHF
X189349,1298,checking,27976.02,1971-12-23,CHF
U377040,1299,savings,48763.95,2008-08-22,CHF
K521146,1299,checking,52972.01,2020-10-09,CHF
O878664,1300,brokerage,44522.92,2023-06-02,CHF
I673044,1301,savings,17547.49,2022-05-28,CHF
S549793,1302,checking,88648.88,2014-02-07,CHF
X812559,1302,checking,9798.25,2017-03-01,CHF
Z951862,1302,savings,48777.99,2023-10-17,CHF
N503361,1303,checking,12145.67,2019-02-28,CHF
H729886,1303,brokerage,47358.74,2021-12-31,CHF
X618598,1304,savings,9863.63,2014-09-27,CHF
W320403,1304,brokerage,36624.14,1995-11-22,CHF
H959649,1305,brokerage,10751.88,1981-02-21,CHF
R177979,1306,savings,1718.11,2021-09-12,CHF
Q640678,1307,brokerage,40009.68,2019-01-06,CHF
W782129,1307,brokerage,28233.49,2019-12-28,CHF
U421917,1307,checking,10607.13,2014-10-13,CHF
O497505,1308,brokerage,60849.07,2016-03-07,CHF
V891118,1308,savings,18804.35,2014-02-24,CHF
X620559,1308,checking,78583.45,2020-09-17,CHF
T987214,1309,savings,1372.26,2022-07-04,CHF
H436318,1309,savings,24704.5,2024-11-10,CHF
M752720,1310,checking,34862.01,2020-04-29,CHF
A552585,1310,brokerage,89292.63,1998-12-10,CHF
R930441,1311,savings,92337.21,2009-03-19,CHF
D424373,1311,savings,71843.31,2019-01-20,CHF
C789031,1312,brokerage,67749.46,2018-10-17,CHF
S742753,1313,brokerage,32908.15,1996-01-12,CHF
I702839,1313,savings,50051.39,1979-02-06,CHF
U532333,1313,savings,91581.16,1993-05-29,CHF
L925292,1314,savings,7735.74,1991-09-03,CHF
D937355,1315,checking,44252.31,1996-03-18,CHF
U909477,1315,checking,81763.92,1999-05-01,CHF
N732475,1316,savings,27788.1,2021-11-28,CHF
O966737,1317,savings,52197.52,2000-06-03,CHF
D665572,1317,brokerage,62654.65,2022-06-21,CHF
S970813,1318,brokerage,35266.33,2004-06-27,CHF
Q145411,1318,brokerage,99149.26,2007-04-15,CHF
H915948,1318,savings,20869.36,2021-09-20,CHF
X698060,1319,checking,31390.7,2002-10-02,CHF
S103802,1319,checking,62994.64,2012-06-22,CHF
B586752,1320,checking,46380.98,2018-02-12,CHF
J201005,1320,savings,36208.38,1998-01-20,CHF
D525742,1320,brokerage,36771.91,1993-08-30,CHF
F875616,1321,brokerage,82895.9,1989-12-13,CHF
U465978,1321,brokerage,84996.67,2022-05-12,CHF
P594115,1321,checking,88263.85,2022-11-25,CHF
A166804,1322,checking,42175.93,2023-01-30,CHF
D207078,1322,brokerage,23232.52,2009-12-28,CHF
S572074,1323,brokerage,65086.13,2007-06-08,CHF
S147770,1323,checking,68289.13,2019-08-31,CHF
G217471,1324,savings,57276.51,2019-02-16,CHF
L410573,1324,savings,50153.39,2023-06-09,CHF
K591225,1324,checking,69699.01,2019-07-27,CHF
I172760,1325,checking,70466.99,2008-06-23,CHF
Y841605,1326,savings,87931.17,1994-08-23,CHF
V357528,1326,savings,81081.5,1974-01-14,CHF
B454749,1326,brokerage,16837.36,1971-02-20,CHF
W796464,1327,brokerage,13408.51,2004-12-06,CHF
M246888,1328,checking,46371.67,1990-01-04,CHF
V561943,1328,savings,77834.25,2002-04-11,CHF
M846499,1329,brokerage,24762.7,2011-10-01,CHF
